x,y,waveform,color,neuron_index,dataset,pos_x,pos_y,timestamp,unit_id
12.05819,12.639021,"[ 0.04170813  0.04935821  0.05220671  0.04999938  0.0503234   0.05565731
  0.06081925  0.06236582  0.06706991  0.08307587  0.10358149  0.1173311
  0.12420347  0.11774769  0.08714614  0.04941732  0.01021974 -0.09232164
 -0.29123342 -0.47516855 -0.50351901 -0.38843164 -0.24799192 -0.14606955
 -0.07221903 -0.01500486  0.02209323  0.04448031  0.06241938  0.07621915
  0.08113757  0.07812676  0.07339613  0.07161302  0.07250871  0.07368796
  0.07419908  0.07352417  0.07030029  0.06452231  0.05834949  0.05424049
  0.05375206  0.05605852  0.05719317  0.05366385  0.04673835  0.0404245
  0.03458624  0.0248317   0.58636364  0.35      ]",15,1967,2023-09-20-T130001-chip19894_right_acqm.zip,2257.5,735.0,2023-09-20-T130001,3.0
6.9591827,9.483548,"[ 0.03436625  0.03828335  0.04209587  0.04400718  0.04621584  0.04974925
  0.05274506  0.05538225  0.05889497  0.06085756  0.0613081   0.07156604
  0.10219509  0.13762418  0.14309147  0.1120227   0.06923658 -0.00161592
 -0.15670259 -0.36380452 -0.48510088 -0.45254717 -0.34197541 -0.23762352
 -0.14848767 -0.06881854 -0.01120136  0.02385325  0.04821461  0.06544778
  0.07499369  0.08018292  0.08394807  0.08767636  0.09255064  0.096512
  0.09553159  0.09029237  0.08532406  0.08129723  0.0750858   0.06651961
  0.05819207  0.05016387  0.04076544  0.03097502  0.02315902  0.01690445
  0.01072225  0.00603465  0.66363636  0.375     ]",13,1968,2023-09-20-T130001-chip19894_right_acqm.zip,2555.0,787.5,2023-09-20-T130001,4.0
7.995872,9.165874,"[ 0.0392093   0.04125292  0.04566089  0.05123144  0.05565398  0.06018237
  0.06503744  0.0674283   0.06937161  0.0767049   0.08821438  0.10157028
  0.12349704  0.14890994  0.15237089  0.13210854  0.10601001  0.03190952
 -0.15298672 -0.37676694 -0.47530573 -0.41327507 -0.30053548 -0.21281257
 -0.14813137 -0.10563917 -0.08840159 -0.07663722 -0.05507073 -0.02893721
 -0.00378883  0.02125054  0.04543011  0.06642076  0.08281391  0.09345608
  0.09887342  0.10236979  0.10554274  0.10489557  0.09797427  0.0892895
  0.08347657  0.07744088  0.06706515  0.05591833  0.04853378  0.04198153
  0.03355628  0.02703189  0.66363636  0.375     ]",13,1969,2023-09-20-T130001-chip19894_right_acqm.zip,2555.0,787.5,2023-09-20-T130001,5.0
0.6834465,6.2318034,"[ 0.03428472  0.0364849   0.0386039   0.04039409  0.04161113  0.04201425
  0.04202875  0.04211722  0.04300021  0.04450294  0.04396371  0.04211304
  0.04362431  0.04418298  0.03988528  0.04609159  0.04940736 -0.03539184
 -0.25128065 -0.47334619 -0.53148955 -0.41745631 -0.25101796 -0.11136451
 -0.00674132  0.06351849  0.1014793   0.12241126  0.13641072  0.140973
  0.13519528  0.12397317  0.11119886  0.09787116  0.08471916  0.07289739
  0.06267887  0.05368284  0.04611279  0.03971935  0.03317114  0.0263412
  0.02058961  0.01628147  0.01248608  0.00835366  0.00416912  0.00170468
  0.00151814  0.00080658  0.70454545  0.375     ]",4,1970,2023-09-20-T130001-chip19894_right_acqm.zip,2712.5,787.5,2023-09-20-T130001,7.0
-2.2148714,7.154972,"[ 3.64441349e-02  3.59143149e-02  3.46044344e-02  3.63053732e-02
  3.77252952e-02  3.65165005e-02  3.83382789e-02  4.31268194e-02
  4.11558820e-02  3.37964595e-02  3.23229041e-02  3.21178030e-02
  2.37990926e-02  1.78292701e-02  1.58981156e-02 -4.06200294e-04
 -1.92183517e-02 -3.04517045e-02 -1.12365343e-01 -3.20154126e-01
 -5.13528402e-01 -5.06499790e-01 -3.31135990e-01 -1.55520109e-01
 -4.49506384e-02  3.39381287e-02  9.25754205e-02  1.23255098e-01
  1.39629366e-01  1.55400672e-01  1.65888410e-01  1.65338774e-01
  1.56862979e-01  1.42666054e-01  1.21758869e-01  9.91472446e-02
  8.21928670e-02  6.82236267e-02  5.14081741e-02  3.62345211e-02
  2.83001850e-02  2.25174140e-02  1.41119473e-02  7.73263483e-03
  6.11085198e-03  4.08221389e-03 -6.71870359e-04 -4.54597322e-03
 -7.00654909e-03 -1.05013796e-02  6.18181818e-01  3.41666667e-01]",8,1971,2023-09-20-T130001-chip19894_right_acqm.zip,2380.0,717.5,2023-09-20-T130001,9.0
-0.6104327,10.126652,"[ 2.50258799e-02  2.49552485e-02  2.13612431e-02  1.96918406e-02
  1.89475653e-02  1.76565420e-02  1.97766372e-02  2.09742114e-02
  1.66833274e-02  1.56010197e-02  1.58157834e-02  8.90057852e-03
  1.30913824e-02  2.61536689e-02  1.11839351e-02  2.32318466e-02
  1.49452882e-01  2.34747968e-01  2.33536471e-02 -3.69735023e-01
 -5.65744340e-01 -4.69879367e-01 -2.93544806e-01 -1.65767579e-01
 -6.84596956e-02  3.10152018e-03  3.77775659e-02  5.42663113e-02
  7.00021529e-02  8.61470529e-02  1.00854558e-01  1.11121323e-01
  1.15979990e-01  1.16486144e-01  1.09670393e-01  9.52339136e-02
  8.18710502e-02  7.62165677e-02  7.44197235e-02  7.02409841e-02
  6.29166984e-02  5.35833750e-02  4.15412841e-02  2.78159484e-02
  1.68130611e-02  1.09869317e-02  7.77673306e-03  4.04339841e-03
 -4.91814432e-04 -4.52008194e-03  6.18181818e-01  3.66666667e-01]",8,1972,2023-09-20-T130001-chip19894_right_acqm.zip,2380.0,770.0,2023-09-20-T130001,10.0
-2.3960392,10.343368,"[ 0.01163122  0.01272866  0.01209143  0.01196637  0.01365994  0.01866099
  0.02595196  0.03207831  0.03621269  0.04127477  0.05235019  0.07165045
  0.09791523  0.14434461  0.22755352  0.30445349  0.27799007  0.11088515
 -0.12847877 -0.34103383 -0.45041112 -0.42569522 -0.31832608 -0.21656181
 -0.14376827 -0.07181158 -0.0027521   0.03893402  0.05343456  0.05510567
  0.05028844  0.04358667  0.03984188  0.03774413  0.03526624  0.03492987
  0.03762454  0.04055235  0.04217691  0.0411788   0.03604159  0.03092568
  0.03108775  0.03230578  0.02842516  0.02315861  0.02147679  0.02048353
  0.01751288  0.01453655  0.63181818  0.35      ]",0,1973,2023-09-20-T130001-chip19894_right_acqm.zip,2432.5,735.0,2023-09-20-T130001,11.0
-1.0372295,7.6260843,"[ 0.01678584  0.01639861  0.01568226  0.01249707  0.00953092  0.00787079
  0.00602053  0.00457143  0.0051929   0.00839206  0.01181435  0.00959959
  0.00202661 -0.0019891  -0.00178949  0.0021807   0.02285279  0.03010741
 -0.0728242  -0.30124549 -0.49166307 -0.48596658 -0.32023302 -0.12956841
  0.01652493  0.11423472  0.17087726  0.19953701  0.21317977  0.21253975
  0.19700887  0.17364369  0.14836004  0.12178189  0.09550336  0.07324011
  0.05554176  0.03976853  0.0252292   0.01336634  0.0045158  -0.0016391
 -0.00631514 -0.01306869 -0.02212715 -0.0269555  -0.02539697 -0.02575297
 -0.03203046 -0.03557551  0.60909091  0.31666667]",8,1974,2023-09-20-T130001-chip19894_right_acqm.zip,2345.0,665.0,2023-09-20-T130001,12.0
12.592417,8.286697,"[ 0.06884635  0.07357366  0.08040692  0.09376172  0.10346934  0.09647479
  0.07485267  0.04956162  0.02618254  0.00556601 -0.01116572 -0.02452362
 -0.03803901 -0.05527827 -0.07809388 -0.10943976 -0.15692391 -0.22691258
 -0.30849138 -0.36971174 -0.38030134 -0.33565607 -0.25442146 -0.16042389
 -0.07143898  0.002979    0.0601743   0.10144297  0.13019636  0.15027721
  0.16230069  0.1648365   0.16071553  0.15473429  0.14623926  0.13398116
  0.12241792  0.11318175  0.10174626  0.08895603  0.07979664  0.07113934
  0.05835932  0.04596751  0.03728824  0.02797106  0.01726959  0.00931541
  0.0033808  -0.00325701  0.56818182  0.43333333]",19,1975,2023-09-20-T130001-chip19894_right_acqm.zip,2187.5,910.0,2023-09-20-T130001,13.0
11.228621,12.299722,"[ 0.03453771  0.03734028  0.04101841  0.04582274  0.05044207  0.05393769
  0.0567947   0.05915759  0.06027276  0.06294242  0.07567588  0.1025887
  0.12967153  0.13146475  0.10126407  0.05866161  0.0033702  -0.10600318
 -0.2765548  -0.4255585  -0.46567238 -0.40333761 -0.30106133 -0.19677554
 -0.10133369 -0.02424616  0.03015506  0.0663583   0.08902493  0.10171031
  0.10836507  0.11052235  0.10843003  0.10424319  0.10017404  0.09583789
  0.08937378  0.08021218  0.07017719  0.06111892  0.05255184  0.04390248
  0.03672737  0.03182571  0.02733457  0.02192804  0.01657444  0.01205172
  0.00771361  0.00313352  0.54545455  0.41666667]",17,1976,2023-09-20-T130001-chip19894_right_acqm.zip,2100.0,875.0,2023-09-20-T130001,14.0
-1.6199031,2.2527125,"[ 0.02998648  0.03472594  0.03813369  0.04130098  0.04350178  0.04201367
  0.03908255  0.03887841  0.04128175  0.04246399  0.04126568  0.04775808
  0.07105974  0.09226322  0.08649587  0.06625404  0.03135308 -0.08711803
 -0.31129107 -0.50379085 -0.51553467 -0.37504029 -0.21174713 -0.08792358
  0.00228751  0.06394572  0.09995946  0.12181152  0.13454449  0.13656423
  0.1302221   0.11917273  0.10528099  0.09133119  0.07866744  0.06567174
  0.05326543  0.04488457  0.03957907  0.03363869  0.02756514  0.02321009
  0.01889528  0.01443399  0.01302036  0.01345922  0.01029429  0.00269434
 -0.00574685 -0.0127274   0.61363636  0.35833333]",2,1977,2023-09-20-T130001-chip19894_right_acqm.zip,2362.5,752.5,2023-09-20-T130001,15.0
3.9022663,5.4740944,"[ 0.04367221  0.04658025  0.05037167  0.05373462  0.05373038  0.05229368
  0.05359016  0.05510966  0.05342633  0.05375246  0.05630758  0.05156241
  0.04303341  0.03515733  0.01326626 -0.00639586  0.00566111 -0.0367726
 -0.24866614 -0.50845308 -0.56185651 -0.3929886  -0.19873115 -0.07559264
  0.00945028  0.06619201  0.08653592  0.09435811  0.10597604  0.11251121
  0.11100028  0.10791013  0.10415788  0.09796274  0.09141502  0.08613007
  0.07900784  0.0681122   0.05771119  0.05065023  0.04345857  0.03507882
  0.02907493  0.02512165  0.01994426  0.01358488  0.00794348  0.00486352
  0.00474533  0.00344896  0.55454545  0.44166667]",10,1978,2023-09-20-T130001-chip19894_right_acqm.zip,2135.0,927.5,2023-09-20-T130001,16.0
-2.5249906,10.267739,"[ 0.00702913  0.01335556  0.01723628  0.01764311  0.01840073  0.02033949
  0.02535738  0.03537633  0.04561181  0.05497164  0.07076718  0.09183513
  0.11799091  0.1728268   0.25885212  0.30183083  0.21475697  0.00616209
 -0.23046916 -0.40146091 -0.45427338 -0.393455   -0.28170737 -0.1817521
 -0.10299204 -0.03250532  0.02144083  0.0469294   0.05163848  0.04754084
  0.03928321  0.03379767  0.03618427  0.03807277  0.03264945  0.02924399
  0.03431898  0.03882318  0.03666314  0.03363501  0.03470637  0.03862928
  0.0419904   0.04122017  0.03540435  0.02799229  0.02325035  0.02260112
  0.023581    0.02200374  0.63181818  0.35      ]",0,1979,2023-09-20-T130001-chip19894_right_acqm.zip,2432.5,735.0,2023-09-20-T130001,17.0
11.884081,7.1383786,"[ 5.37441083e-02  5.66840965e-02  5.95806700e-02  6.13369819e-02
  6.17554408e-02  6.28017358e-02  6.47502618e-02  6.52998303e-02
  6.55195149e-02  6.76376099e-02  6.52328581e-02  5.05326574e-02
  2.87934685e-02  7.25382969e-03 -1.66504092e-02 -4.24074469e-02
 -7.78463402e-02 -1.63499941e-01 -3.14416268e-01 -4.47653543e-01
 -4.61282427e-01 -3.64702654e-01 -2.44076690e-01 -1.44756705e-01
 -6.34168339e-02 -6.87167398e-05  4.27903063e-02  7.40677247e-02
  9.91957272e-02  1.15412067e-01  1.24104680e-01  1.30183979e-01
  1.33777611e-01  1.32658350e-01  1.27944778e-01  1.22269981e-01
  1.15640306e-01  1.06462276e-01  9.53860384e-02  8.49780074e-02
  7.59169934e-02  6.69223168e-02  5.76169680e-02  4.81887251e-02
  3.82854089e-02  2.84401280e-02  1.95886032e-02  1.11027871e-02
  2.70856839e-03 -3.85253006e-03  6.22727273e-01  3.25000000e-01]",5,1980,2023-09-20-T130001-chip19894_right_acqm.zip,2397.5,682.5,2023-09-20-T130001,18.0
10.323751,11.290921,"[ 0.0409878   0.04439235  0.04675683  0.04947563  0.0534138   0.05684694
  0.05953565  0.0627352   0.06458866  0.06639934  0.07601857  0.09042977
  0.09356267  0.08097392  0.05803089  0.02443269 -0.01170542 -0.05492154
 -0.16372786 -0.36077486 -0.5206237  -0.49949461 -0.33448222 -0.16977676
 -0.06515476  0.00393419  0.05212559  0.07968726  0.09614634  0.10705786
  0.11012621  0.10613355  0.09806708  0.08875939  0.08176503  0.07730888
  0.07246816  0.06699299  0.06225123  0.05749734  0.05204775  0.04656162
  0.0410227   0.03549959  0.03090736  0.02678084  0.02183951  0.01665477
  0.01230731  0.00842668  0.55        0.43333333]",18,1981,2023-09-20-T130001-chip19894_right_acqm.zip,2117.5,910.0,2023-09-20-T130001,19.0
0.67778045,6.1980996,"[ 3.24453710e-02  3.35589887e-02  3.53703463e-02  3.83953551e-02
  4.08390730e-02  4.21325954e-02  4.35626570e-02  4.45602462e-02
  4.46430139e-02  4.50031715e-02  4.38174714e-02  4.12225594e-02
  4.29081227e-02  4.37085696e-02  3.74015315e-02  4.56138037e-02
  5.96107475e-02 -2.21964031e-02 -2.55162987e-01 -4.91310839e-01
 -5.37886759e-01 -4.04523412e-01 -2.34852817e-01 -1.01385611e-01
  1.81332966e-04  6.79997988e-02  1.02492428e-01  1.22575632e-01
  1.36141616e-01  1.37748190e-01  1.30087964e-01  1.20016114e-01
  1.08514153e-01  9.58649423e-02  8.36318890e-02  7.17439085e-02
  6.09629525e-02  5.26864903e-02  4.50741650e-02  3.62367720e-02
  2.84047947e-02  2.33252438e-02  1.87234606e-02  1.32451689e-02
  8.97727736e-03  6.69874321e-03  4.59182952e-03  2.41152526e-03
  1.07009795e-03 -5.46569119e-04  7.04545455e-01  3.75000000e-01]",4,1982,2023-09-20-T130001-chip19894_right_acqm.zip,2712.5,787.5,2023-09-20-T130001,21.0
7.221178,14.334454,"[ 4.33334769e-02  4.68342455e-02  4.88706000e-02  5.00799050e-02
  5.15706552e-02  5.41829872e-02  5.77616880e-02  5.98199670e-02
  5.96638580e-02  6.14808776e-02  6.78742073e-02  7.70727707e-02
  8.51811836e-02  8.13152262e-02  5.79244251e-02  2.94053262e-02
 -6.05754416e-03 -1.05622905e-01 -2.92000967e-01 -4.59186388e-01
 -4.84681149e-01 -3.86553073e-01 -2.65367471e-01 -1.66273048e-01
 -8.29343209e-02 -1.70722659e-02  2.81713386e-02  6.16043283e-02
  8.72735133e-02  1.03241365e-01  1.12478034e-01  1.18269079e-01
  1.19583390e-01  1.16787231e-01  1.12412891e-01  1.06991428e-01
  1.00130635e-01  9.24756376e-02  8.40401817e-02  7.42512727e-02
  6.41370262e-02  5.53033168e-02  4.73652299e-02  3.91868371e-02
  3.12784758e-02  2.43478431e-02  1.76710657e-02  1.10044031e-02
  5.18282697e-03  1.04170946e-05  5.54545455e-01  3.33333333e-01]",5,1983,2023-09-20-T130001-chip19894_right_acqm.zip,2135.0,700.0,2023-09-20-T130001,22.0
12.524951,12.0368,"[ 0.04032569  0.04660039  0.05117347  0.05195548  0.05326099  0.05694166
  0.05926099  0.05866842  0.05878101  0.06527251  0.08336824  0.11163129
  0.13277201  0.12174773  0.07945504  0.0377839  -0.00649958 -0.11858702
 -0.31220985 -0.4719705  -0.4855123  -0.38185221 -0.25697238 -0.15125614
 -0.06348185  0.00080821  0.04101048  0.06782063  0.08456479  0.09051795
  0.09244953  0.09564244  0.09764825  0.09639819  0.09128325  0.08113752
  0.07101275  0.06773361  0.06623811  0.0592463   0.05237811  0.04984589
  0.04380871  0.03319295  0.02832362  0.02943354  0.02574358  0.01667777
  0.01166426  0.01146894  0.55        0.44166667]",14,1984,2023-09-20-T130001-chip19894_right_acqm.zip,2117.5,927.5,2023-09-20-T130001,23.0
14.046268,5.024663,"[ 0.04143697  0.04585338  0.04839318  0.05000189  0.05185225  0.05369153
  0.05581535  0.05826042  0.06118245  0.06454728  0.06401032  0.06135407
  0.07016137  0.08132788  0.05857215  0.00173037 -0.06179916 -0.16159318
 -0.32979212 -0.47582163 -0.47766832 -0.35863867 -0.22946889 -0.13223951
 -0.05151729  0.0120007   0.05275658  0.07976482  0.09878771  0.10979941
  0.11614016  0.12049513  0.12224318  0.12075796  0.11628172  0.10995044
  0.10228472  0.09208581  0.08009384  0.06917028  0.05908544  0.04816127
  0.03832224  0.03119064  0.02419408  0.01667204  0.0123356   0.01063247
  0.00485805 -0.00587946  0.60909091  0.55      ]",9,1985,2023-09-20-T130001-chip19894_right_acqm.zip,2345.0,1155.0,2023-09-20-T130001,24.0
-0.72616684,11.154932,"[ 2.54836600e-02  2.21302222e-02  2.26154535e-02  2.31631790e-02
  2.01287995e-02  1.98410583e-02  2.40614819e-02  2.41099445e-02
  2.21691520e-02  2.38019294e-02  1.83060490e-02  1.00543181e-02
  1.64428508e-02  1.45827428e-02  7.52371967e-03  8.40510039e-02
  2.11934894e-01  1.44053955e-01 -1.99619582e-01 -5.16357701e-01
 -5.42323343e-01 -3.76834467e-01 -2.17419523e-01 -1.03289322e-01
 -1.66270931e-02  2.99334390e-02  4.73866636e-02  6.37857276e-02
  8.03900947e-02  9.14682767e-02  1.02144482e-01  1.11741068e-01
  1.14876848e-01  1.12244842e-01  1.04993568e-01  9.37761657e-02
  8.38460132e-02  7.75141061e-02  6.99420572e-02  6.01620830e-02
  5.28542168e-02  4.70056533e-02  3.80907492e-02  2.86402503e-02
  2.18973935e-02  1.31462678e-02  4.96526030e-04 -8.13374570e-03
 -9.02334252e-03 -9.09188816e-03  6.18181818e-01  3.66666667e-01]",6,1986,2023-09-20-T130001-chip19894_right_acqm.zip,2380.0,770.0,2023-09-20-T130001,25.0
7.8004227,10.670403,"[ 0.05657234  0.05791628  0.06315613  0.06872996  0.07053644  0.07125793
  0.0739531   0.07587883  0.0743961   0.07154942  0.06842     0.06260893
  0.05396333  0.04310073  0.0258238   0.00063984 -0.03322768 -0.09994813
 -0.22833785 -0.38192305 -0.46489629 -0.43067092 -0.32753371 -0.22051976
 -0.1303548  -0.05654902 -0.00263567  0.03301469  0.05950222  0.08137393
  0.09706909  0.10664542  0.11300672  0.11729512  0.11806364  0.11479407
  0.10955155  0.10440178  0.09858529  0.0904532   0.08123664  0.07315466
  0.06521983  0.05550581  0.04571323  0.03891448  0.03411025  0.02777066
  0.0203142   0.01486541  0.55        0.34166667]",3,1987,2023-09-20-T130001-chip19894_right_acqm.zip,2117.5,717.5,2023-09-20-T130001,26.0
7.7738185,6.418788,"[ 0.04388742  0.03960277  0.03441697  0.03044624  0.0287887   0.03079
  0.03788937  0.04617651  0.0500238   0.05334459  0.061806    0.06953877
  0.07098864  0.06876057  0.05889359  0.0374814   0.01023728 -0.04777409
 -0.1905571  -0.39176257 -0.51546707 -0.47364088 -0.32800638 -0.18242529
 -0.07121256  0.01061769  0.06077395  0.08533662  0.10057305  0.10877831
  0.10701206  0.10511462  0.10799275  0.10488911  0.09369394  0.08654689
  0.08519386  0.08041523  0.07234428  0.06687503  0.0621129   0.0547525
  0.04762809  0.04299076  0.03872077  0.03253325  0.0237772   0.01400602
  0.00685933  0.00286476  0.58636364  0.33333333]",1,1988,2023-09-20-T130001-chip19894_right_acqm.zip,2257.5,700.0,2023-09-20-T130001,27.0
0.75048757,7.6088753,"[ 3.38559340e-02  3.47352274e-02  3.57581070e-02  3.81154494e-02
  4.01168283e-02  4.12289776e-02  4.30304984e-02  4.43093579e-02
  4.37405171e-02  4.39101042e-02  4.44316879e-02  4.24332765e-02
  4.16463638e-02  4.21728329e-02  3.73520014e-02  4.01075512e-02
  5.52865864e-02  8.30763661e-03 -1.81342831e-01 -4.29315562e-01
 -5.41358793e-01 -4.57098258e-01 -2.88824904e-01 -1.39366108e-01
 -2.63626689e-02  5.22778242e-02  9.59558535e-02  1.18893436e-01
  1.33660208e-01  1.39353814e-01  1.36179612e-01  1.28063471e-01
  1.15499682e-01  9.99213278e-02  8.58729055e-02  7.43058111e-02
  6.31387014e-02  5.32177188e-02  4.62108687e-02  4.04005397e-02
  3.37017525e-02  2.66985945e-02  2.03653183e-02  1.48143537e-02
  1.04828632e-02  7.45277452e-03  4.84378418e-03  2.31955536e-03
  3.30619694e-04 -9.90276096e-04  7.04545455e-01  3.75000000e-01]",4,1989,2023-09-20-T130001-chip19894_right_acqm.zip,2712.5,787.5,2023-09-20-T130001,28.0
-0.8554969,11.636599,"[ 0.02319024  0.02506818  0.02327392  0.02075564  0.02036436  0.02266731
  0.0253692   0.02494191  0.02415537  0.02708159  0.02635213  0.01951233
  0.0205606   0.02559635  0.02383699  0.05802715  0.14014079  0.11731802
 -0.14499087 -0.47480416 -0.57417563 -0.4208308  -0.21884456 -0.0791079
  0.01587164  0.07316098  0.09031629  0.09800352  0.11760975  0.13380905
  0.13226174  0.12313776  0.11732637  0.10919716  0.09438563  0.08093863
  0.07199273  0.05985364  0.04462474  0.03602549  0.03386228  0.02887168
  0.01971966  0.00950511 -0.0034761  -0.01734486 -0.02598921 -0.03043936
 -0.03342803 -0.03186699  0.56363636  0.33333333]",6,1990,2023-09-20-T130001-chip19894_right_acqm.zip,2170.0,700.0,2023-09-20-T130001,29.0
9.798244,11.233355,"[ 0.03801814  0.04248387  0.04573578  0.05115306  0.05694943  0.05839817
  0.05902808  0.06395379  0.07329776  0.08964668  0.11260984  0.12772677
  0.12259665  0.10319585  0.07782958  0.04647855  0.00861106 -0.05316828
 -0.17476196 -0.34027178 -0.45301965 -0.4429188  -0.34926492 -0.24759842
 -0.16356005 -0.09238586 -0.0357518   0.00559828  0.03748925  0.06361538
  0.08456314  0.10026097  0.11051618  0.11653004  0.11912005  0.11655743
  0.10883541  0.09993346  0.091649    0.08143657  0.06955318  0.06058419
  0.05550732  0.0498926   0.04117361  0.03165177  0.02404228  0.01817412
  0.01275146  0.00771492  0.55909091  0.425     ]",17,1991,2023-09-20-T130001-chip19894_right_acqm.zip,2152.5,892.5,2023-09-20-T130001,30.0
5.2511783,8.742918,"[ 0.03352337  0.03760295  0.04153576  0.04380097  0.0470146   0.05111908
  0.0533695   0.05429493  0.05786674  0.06599532  0.07519998  0.08564693
  0.10436888  0.11873759  0.1018413   0.07089252  0.04795673 -0.04588517
 -0.27695159 -0.50196411 -0.52457988 -0.37958536 -0.23360414 -0.13788217
 -0.05928383  0.00082571  0.0334807   0.05320037  0.0666224   0.07196204
  0.07517344  0.08007727  0.08437007  0.08750955  0.08894575  0.08714071
  0.08406338  0.08168297  0.07756927  0.06987757  0.06078417  0.05286313
  0.04647528  0.03997744  0.03147335  0.02215216  0.01529915  0.01087036
  0.00621026  0.00153421  0.66363636  0.375     ]",15,1992,2023-09-20-T130001-chip19894_right_acqm.zip,2555.0,787.5,2023-09-20-T130001,31.0
8.921309,12.020857,"[ 0.0390448   0.04093253  0.04305842  0.04757132  0.05207777  0.05559644
  0.05999883  0.06464187  0.07000254  0.0824011   0.1019259   0.11670963
  0.12272878  0.12597478  0.11613067  0.0796251   0.03194673 -0.02752763
 -0.15323454 -0.34878839 -0.49167424 -0.47616631 -0.35113124 -0.22484457
 -0.13171484 -0.05819714 -0.00399961  0.02950127  0.05200673  0.06783095
  0.0745759   0.07472362  0.07500078  0.07861473  0.08238993  0.08174031
  0.07781685  0.07503693  0.07249706  0.06643728  0.05941593  0.05636051
  0.05463856  0.04874479  0.03984521  0.03233349  0.02727084  0.02369845
  0.02060307  0.01640911  0.55        0.40833333]",17,1993,2023-09-20-T130001-chip19894_right_acqm.zip,2117.5,857.5,2023-09-20-T130001,32.0
14.082658,3.5573986,"[ 0.04731119  0.05184449  0.05481071  0.05662794  0.05696447  0.05683995
  0.06027379  0.06629717  0.06989636  0.07347233  0.07919287  0.08188097
  0.08600002  0.09499101  0.08770153  0.05745576  0.01926445 -0.07236722
 -0.27469989 -0.48674432 -0.52897405 -0.39978636 -0.24710995 -0.14142889
 -0.05835792  0.00698487  0.04289748  0.06131766  0.07452097  0.08186075
  0.08524292  0.08735188  0.08576196  0.08051531  0.07577944  0.0724311
  0.06772124  0.06131864  0.05520955  0.04998243  0.04642681  0.04495574
  0.04115409  0.03262544  0.02656351  0.02682079  0.02536359  0.01933095
  0.01724002  0.01980584  0.63181818  0.56666667]",9,1994,2023-09-20-T130001-chip19894_right_acqm.zip,2432.5,1190.0,2023-09-20-T130001,33.0
12.574759,8.2711935,"[ 0.06967655  0.07587628  0.0885491   0.10086782  0.10522308  0.09644222
  0.0730574   0.04310858  0.01855437  0.00122846 -0.0143334  -0.02914621
 -0.04322268 -0.06191493 -0.0896169  -0.12729588 -0.17852274 -0.24410285
 -0.30998629 -0.35262405 -0.35588468 -0.31738086 -0.24647757 -0.16180576
 -0.08139094 -0.01149061  0.04902651  0.09769778  0.130818    0.15158134
  0.16562895  0.17200307  0.1681535   0.15925571  0.15197063  0.14454291
  0.13281075  0.11913639  0.10743028  0.0965563   0.0845251   0.07232318
  0.05986792  0.0456094   0.03210036  0.02346192  0.01734873  0.00835551
 -0.00272782 -0.01110959  0.56818182  0.43333333]",19,1995,2023-09-20-T130001-chip19894_right_acqm.zip,2187.5,910.0,2023-09-20-T130001,34.0
13.44363,3.557519,"[ 0.03352603  0.03571209  0.03624973  0.0382956   0.03952521  0.04008624
  0.04510505  0.04978533  0.04667017  0.04582357  0.05442136  0.05849505
  0.05855894  0.07395917  0.09491758  0.09679752  0.06997704 -0.02701957
 -0.23240438 -0.44912402 -0.51431412 -0.41684806 -0.27981023 -0.17156304
 -0.08136367 -0.00853348  0.03594456  0.06293253  0.08644278  0.10402061
  0.11074511  0.11146291  0.11259993  0.11322434  0.11033979  0.10532875
  0.09964382  0.09180873  0.08159658  0.07043943  0.05898982  0.04789423
  0.03692384  0.02503588  0.01490415  0.01006641  0.00745165  0.00282193
 -0.00156824 -0.00370526  0.69545455  0.55      ]",9,1996,2023-09-20-T130001-chip19894_right_acqm.zip,2677.5,1155.0,2023-09-20-T130001,35.0
13.4774475,3.5220451,"[ 1.35642297e-02  1.81223942e-02  2.28083809e-02  2.67371738e-02
  2.75530707e-02  2.73498483e-02  3.47661334e-02  4.82946884e-02
  5.79234743e-02  6.32724984e-02  6.83179965e-02  7.68864832e-02
  1.00356711e-01  1.33008517e-01  1.41510501e-01  1.17624182e-01
  7.51399905e-02 -2.49462172e-02 -2.22266239e-01 -4.29027238e-01
 -5.04086569e-01 -4.32188121e-01 -3.03323149e-01 -1.78467135e-01
 -7.26099932e-02  3.99623009e-03  5.07765576e-02  7.84395070e-02
  9.24279185e-02  9.68053421e-02  9.96061222e-02  1.02992896e-01
  1.03336517e-01  1.00346964e-01  9.51088229e-02  8.58874772e-02
  7.31275173e-02  6.14110215e-02  5.31881233e-02  4.68851660e-02
  4.14228338e-02  3.69832168e-02  3.22743622e-02  2.54883714e-02
  1.77518560e-02  1.24252652e-02  9.74076793e-03  6.31512675e-03
  2.20080676e-03  6.14742489e-04  7.00000000e-01  5.41666667e-01]",9,1997,2023-09-20-T130001-chip19894_right_acqm.zip,2695.0,1137.5,2023-09-20-T130001,36.0
